id;Entity;Code;Year;Death_rate
NLD2017;Netherlands;NLD;2017;86.576256
NLD2018;Netherlands;NLD;2018;80.21951
NLD2019;Netherlands;NLD;2019;72.56911
NLD2020;Netherlands;NLD;2020;72.33867
NLD2021;Netherlands;NLD;2021;75.21127
NLD2022;Netherlands;NLD;2022;76.17331
NZL1950;New Zealand;NZL;1950;504.8834
NZL1951;New Zealand;NZL;1951;495.63257
NZL1952;New Zealand;NZL;1952;474.9544
NZL1953;New Zealand;NZL;1953;460.68958
NZL1954;New Zealand;NZL;1954;456.11194
NZL1955;New Zealand;NZL;1955;451.2468
NZL1956;New Zealand;NZL;1956;442.79782
NZL1957;New Zealand;NZL;1957;453.97568
NZL1958;New Zealand;NZL;1958;443.90045
NZL1959;New Zealand;NZL;1959;449.83847
NZL1960;New Zealand;NZL;1960;441.80807
NZL1961;New Zealand;NZL;1961;449.49203
NZL1962;New Zealand;NZL;1962;443.8833
NZL1963;New Zealand;NZL;1963;452.31567
NZL1964;New Zealand;NZL;1964;454.2281
NZL1965;New Zealand;NZL;1965;459.48764
NZL1966;New Zealand;NZL;1966;464.01273
NZL1967;New Zealand;NZL;1967;444.41025
NZL1968;New Zealand;NZL;1968;463.32892
NZL1969;New Zealand;NZL;1969;447.354
NZL1970;New Zealand;NZL;1970;435.14566
NZL1971;New Zealand;NZL;1971;432.61914
NZL1972;New Zealand;NZL;1972;426.40338
NZL1973;New Zealand;NZL;1973;428.18088
NZL1974;New Zealand;NZL;1974;419.12482
NZL1975;New Zealand;NZL;1975;403.75995
NZL1976;New Zealand;NZL;1976;399.2006
NZL1977;New Zealand;NZL;1977;408.9716
NZL1978;New Zealand;NZL;1978;369.93152
NZL1979;New Zealand;NZL;1979;374.12186
NZL1980;New Zealand;NZL;1980;380.63748
NZL1981;New Zealand;NZL;1981;347.01453
NZL1982;New Zealand;NZL;1982;337.87195
NZL1983;New Zealand;NZL;1983;331.89636
NZL1984;New Zealand;NZL;1984;315.26672
NZL1985;New Zealand;NZL;1985;320.9602
NZL1986;New Zealand;NZL;1986;311.2016
NZL1987;New Zealand;NZL;1987;306.75943
NZL1988;New Zealand;NZL;1988;291.82892
NZL1989;New Zealand;NZL;1989;274.22214
NZL1990;New Zealand;NZL;1990;262.96805
NZL1991;New Zealand;NZL;1991;251.31792
NZL1992;New Zealand;NZL;1992;254.8573
NZL1993;New Zealand;NZL;1993;245.542
NZL1994;New Zealand;NZL;1994;231.72011
NZL1995;New Zealand;NZL;1995;227.73253
NZL1996;New Zealand;NZL;1996;222.39494
NZL1997;New Zealand;NZL;1997;209.68668
NZL1998;New Zealand;NZL;1998;193.52214
NZL1999;New Zealand;NZL;1999;200.11447
NZL2000;New Zealand;NZL;2000;182.04431
NZL2001;New Zealand;NZL;2001;183.22371
NZL2002;New Zealand;NZL;2002;177.50255
NZL2003;New Zealand;NZL;2003;167.19427
NZL2004;New Zealand;NZL;2004;166.45813
NZL2005;New Zealand;NZL;2005;150.40085
NZL2006;New Zealand;NZL;2006;149.29759
NZL2007;New Zealand;NZL;2007;140.88942
NZL2008;New Zealand;NZL;2008;135.13834
NZL2009;New Zealand;NZL;2009;130.3836
NZL2010;New Zealand;NZL;2010;123.75434
NZL2011;New Zealand;NZL;2011;123.26206
NZL2012;New Zealand;NZL;2012;117.75001
NZL2013;New Zealand;NZL;2013;111.574844
NZL2014;New Zealand;NZL;2014;112.18525
NZL2015;New Zealand;NZL;2015;109.912735
NZL2016;New Zealand;NZL;2016;102.00503
NIC2005;Nicaragua;NIC;2005;150.48376
NIC2006;Nicaragua;NIC;2006;132.57935
NIC2007;Nicaragua;NIC;2007;146.96858
NIC2008;Nicaragua;NIC;2008;147.26102
NIC2009;Nicaragua;NIC;2009;140.72072
NIC2010;Nicaragua;NIC;2010;146.80475
NIC2011;Nicaragua;NIC;2011;144.18495
NIC2012;Nicaragua;NIC;2012;144.06038
NIC2013;Nicaragua;NIC;2013;149.86943
NIC2014;Nicaragua;NIC;2014;159.54121
NIC2015;Nicaragua;NIC;2015;151.90942
NIC2016;Nicaragua;NIC;2016;155.32465
NIC2017;Nicaragua;NIC;2017;143.72406
NIC2018;Nicaragua;NIC;2018;140.54427
NIC2019;Nicaragua;NIC;2019;149.95934
NIC2020;Nicaragua;NIC;2020;220.03566
NIC2021;Nicaragua;NIC;2021;265.0217
MKD1991;North Macedonia;MKD;1991;400.93637
MKD1992;North Macedonia;MKD;1992;444.5995
MKD1993;North Macedonia;MKD;1993;424.77542
MKD1994;North Macedonia;MKD;1994;436.4441
MKD1995;North Macedonia;MKD;1995;456.12512
MKD1996;North Macedonia;MKD;1996;441.37527
MKD1997;North Macedonia;MKD;1997;451.8263
MKD1998;North Macedonia;MKD;1998;467.81042
MKD1999;North Macedonia;MKD;1999;454.436
MKD2000;North Macedonia;MKD;2000;458.725
MKD2001;North Macedonia;MKD;2001;438.53928
MKD2002;North Macedonia;MKD;2002;473.544
MKD2003;North Macedonia;MKD;2003;463.16058
MKD2004;North Macedonia;MKD;2004;455.37033
MKD2005;North Macedonia;MKD;2005;461.79648
MKD2006;North Macedonia;MKD;2006;450.77197
MKD2007;North Macedonia;MKD;2007;456.12372
MKD2008;North Macedonia;MKD;2008;426.81
MKD2009;North Macedonia;MKD;2009;421.1714
MKD2010;North Macedonia;MKD;2010;411.49393
MKD2011;North Macedonia;MKD;2011;417.74698
MKD2012;North Macedonia;MKD;2012;425.52933
MKD2013;North Macedonia;MKD;2013;387.7545
MKD2015;North Macedonia;MKD;2015;398.1107
MKD2016;North Macedonia;MKD;2016;354.6169
MKD2017;North Macedonia;MKD;2017;354.42657
MKD2018;North Macedonia;MKD;2018;328.2084
MKD2019;North Macedonia;MKD;2019;256.22418
MKD2020;North Macedonia;MKD;2020;266.39276
MKD2021;North Macedonia;MKD;2021;286.9352
NOR1951;Norway;NOR;1951;289.3885
NOR1952;Norway;NOR;1952;309.09546
NOR1953;Norway;NOR;1953;303.7842
NOR1954;Norway;NOR;1954;317.93024
NOR1955;Norway;NOR;1955;318.94205
NOR1956;Norway;NOR;1956;330.25937
NOR1957;Norway;NOR;1957;328.0967
NOR1958;Norway;NOR;1958;348.07455
NOR1959;Norway;NOR;1959;335.74692
NOR1960;Norway;NOR;1960;344.91113
NOR1961;Norway;NOR;1961;346.81104
NOR1962;Norway;NOR;1962;354.73196
NOR1963;Norway;NOR;1963;376.5495
NOR1964;Norway;NOR;1964;356.1427
NOR1965;Norway;NOR;1965;342.08517
NOR1966;Norway;NOR;1966;347.80972
NOR1967;Norway;NOR;1967;343.37732
NOR1968;Norway;NOR;1968;342.7762
NOR1969;Norway;NOR;1969;349.33484
NOR1970;Norway;NOR;1970;345.06378
NOR1971;Norway;NOR;1971;344.49603
NOR1972;Norway;NOR;1972;340.00818
NOR1973;Norway;NOR;1973;337.02405
NOR1974;Norway;NOR;1974;328.95197
NOR1975;Norway;NOR;1975;317.1553
NOR1976;Norway;NOR;1976;310.2783
NOR1977;Norway;NOR;1977;301.0074
NOR1978;Norway;NOR;1978;299.87274
NOR1979;Norway;NOR;1979;297.68756
NOR1980;Norway;NOR;1980;289.70984
NOR1981;Norway;NOR;1981;290.20184
NOR1982;Norway;NOR;1982;280.9588
NOR1983;Norway;NOR;1983;279.199
NOR1984;Norway;NOR;1984;274.55197
NOR1985;Norway;NOR;1985;278.5231
NOR1986;Norway;NOR;1986;271.74387
NOR1987;Norway;NOR;1987;272.41882
NOR1988;Norway;NOR;1988;261.49585
NOR1989;Norway;NOR;1989;255.78412
NOR1990;Norway;NOR;1990;256.45593
NOR1991;Norway;NOR;1991;242.84229
NOR1992;Norway;NOR;1992;237.71286
NOR1993;Norway;NOR;1993;234.87495
NOR1994;Norway;NOR;1994;217.94403
NOR1995;Norway;NOR;1995;218.49484
NOR1996;Norway;NOR;1996;207.80281
NOR1997;Norway;NOR;1997;203.34851
NOR1998;Norway;NOR;1998;199.60347
NOR1999;Norway;NOR;1999;194.90123
NOR2000;Norway;NOR;2000;180.9936
NOR2001;Norway;NOR;2001;175.04663
NOR2002;Norway;NOR;2002;170.39073
NOR2003;Norway;NOR;2003;157.19897
NOR2004;Norway;NOR;2004;147.94681
NOR2005;Norway;NOR;2005;133.97101
NOR2006;Norway;NOR;2006;131.40344
NOR2007;Norway;NOR;2007;128.50829
NOR2008;Norway;NOR;2008;122.22562
NOR2009;Norway;NOR;2009;115.00903
NOR2010;Norway;NOR;2010;110.94945
NOR2011;Norway;NOR;2011;106.87748
NOR2012;Norway;NOR;2012;106.414055
NOR2013;Norway;NOR;2013;97.46489
NOR2014;Norway;NOR;2014;92.70055
NOR2015;Norway;NOR;2015;90.753044
NOR2016;Norway;NOR;2016;84.29828
OMN2009;Oman;OMN;2009;123.684006
OMN2010;Oman;OMN;2010;114.82652
OMN2014;Oman;OMN;2014;114.09944
OMN2016;Oman;OMN;2016;136.61028
OMN2017;Oman;OMN;2017;116.65959
OMN2018;Oman;OMN;2018;95.42446
OMN2019;Oman;OMN;2019;101.11881
OMN2020;Oman;OMN;2020;66.20994
OMN2021;Oman;OMN;2021;61.099384
PAN1955;Panama;PAN;1955;219.37776
PAN1956;Panama;PAN;1956;223.36377
PAN1957;Panama;PAN;1957;248.53378
PAN1958;Panama;PAN;1958;221.18317
PAN1959;Panama;PAN;1959;238.5451
PAN1960;Panama;PAN;1960;230.11287
PAN1961;Panama;PAN;1961;248.9648
PAN1962;Panama;PAN;1962;246.55891
PAN1963;Panama;PAN;1963;265.17535
PAN1964;Panama;PAN;1964;253.39726
PAN1965;Panama;PAN;1965;272.9623
PAN1966;Panama;PAN;1966;275.39767
PAN1967;Panama;PAN;1967;247.17441
PAN1968;Panama;PAN;1968;273.10812
PAN1969;Panama;PAN;1969;266.91098
PAN1970;Panama;PAN;1970;266.68542
PAN1971;Panama;PAN;1971;257.8858
PAN1972;Panama;PAN;1972;232.6394
PAN1973;Panama;PAN;1973;217.89282
PAN1974;Panama;PAN;1974;240.47887
PAN1975;Panama;PAN;1975;223.7455
PAN1976;Panama;PAN;1976;227.3997
PAN1977;Panama;PAN;1977;212.69897
PAN1978;Panama;PAN;1978;205.9934
PAN1979;Panama;PAN;1979;223.9151
PAN1980;Panama;PAN;1980;205.77327
PAN1981;Panama;PAN;1981;217.33719
PAN1982;Panama;PAN;1982;197.82585
PAN1983;Panama;PAN;1983;212.01459
PAN1984;Panama;PAN;1984;223.87515
PAN1985;Panama;PAN;1985;209.88107
PAN1986;Panama;PAN;1986;216.44806
PAN1987;Panama;PAN;1987;213.12863
PAN1988;Panama;PAN;1988;188.33067
PAN1989;Panama;PAN;1989;182.35594
PAN1996;Panama;PAN;1996;153.56308
PAN1997;Panama;PAN;1997;164.87273
PAN1998;Panama;PAN;1998;147.93915
PAN1999;Panama;PAN;1999;146.75427
PAN2000;Panama;PAN;2000;137.97401
PAN2001;Panama;PAN;2001;143.1514
PAN2002;Panama;PAN;2002;136.4245
PAN2003;Panama;PAN;2003;139.49756
PAN2004;Panama;PAN;2004;139.82944
PAN2005;Panama;PAN;2005;150.96799
PAN2006;Panama;PAN;2006;135.3081
PAN2007;Panama;PAN;2007;140.9828
PAN2008;Panama;PAN;2008;134.4688
PAN2009;Panama;PAN;2009;142.15744
PAN2010;Panama;PAN;2010;138.15659
PAN2011;Panama;PAN;2011;136.06871
PAN2012;Panama;PAN;2012;128.33694
PAN2013;Panama;PAN;2013;131.34846
PAN2014;Panama;PAN;2014;128.51057
PAN2015;Panama;PAN;2015;125.86383
PAN2016;Panama;PAN;2016;127.67791
PAN2017;Panama;PAN;2017;125.60863
PAN2018;Panama;PAN;2018;127.76051
PAN2019;Panama;PAN;2019;118.14504
PAN2021;Panama;PAN;2021;118.29201
PRY2000;Paraguay;PRY;2000;155.70454
PRY2001;Paraguay;PRY;2001;145.96606
PRY2002;Paraguay;PRY;2002;132.27531
PRY2003;Paraguay;PRY;2003;130.06233
PRY2004;Paraguay;PRY;2004;155.92783
PRY2005;Paraguay;PRY;2005;153.89964
PRY2006;Paraguay;PRY;2006;167.75606
PRY2007;Paraguay;PRY;2007;156.55418
PRY2008;Paraguay;PRY;2008;157.96155
PRY2009;Paraguay;PRY;2009;174.38686
PRY2010;Paraguay;PRY;2010;177.39015
PRY2011;Paraguay;PRY;2011;166.05835
PRY2012;Paraguay;PRY;2012;155.50029
PRY2013;Paraguay;PRY;2013;158.13727
PRY2014;Paraguay;PRY;2014;141.22885
PRY2015;Paraguay;PRY;2015;146.0188
PRY2016;Paraguay;PRY;2016;160.10027
PRY2017;Paraguay;PRY;2017;147.87823
PRY2018;Paraguay;PRY;2018;156.43214
PRY2019;Paraguay;PRY;2019;154.85078
PRY2020;Paraguay;PRY;2020;155.46509
PRY2021;Paraguay;PRY;2021;171.38795
PER1995;Peru;PER;1995;107.641914
PER1996;Peru;PER;1996;101.22309
PER1997;Peru;PER;1997;86.698814
PER1998;Peru;PER;1998;93.60189
PER1999;Peru;PER;1999;85.51474
PER2000;Peru;PER;2000;96.43279
PER2001;Peru;PER;2001;93.32331
PER2002;Peru;PER;2002;90.33886
PER2003;Peru;PER;2003;96.8012
PER2004;Peru;PER;2004;95.56057
PER2005;Peru;PER;2005;94.90573
PER2006;Peru;PER;2006;84.42567
PER2007;Peru;PER;2007;85.65005
PER2008;Peru;PER;2008;75.883575
PER2009;Peru;PER;2009;77.395676
PER2010;Peru;PER;2010;79.17447
PER2011;Peru;PER;2011;74.37713
PER2012;Peru;PER;2012;71.15964
PER2013;Peru;PER;2013;69.47598
PER2014;Peru;PER;2014;66.99504
PER2015;Peru;PER;2015;62.015743
PER2016;Peru;PER;2016;54.629208
PER2017;Peru;PER;2017;64.56024
PER2018;Peru;PER;2018;64.8168
PER2019;Peru;PER;2019;64.26168
PER2020;Peru;PER;2020;93.44765
PHL1963;Philippines;PHL;1963;135.13228
PHL1964;Philippines;PHL;1964;138.26715
PHL1965;Philippines;PHL;1965;165.86386
PHL1966;Philippines;PHL;1966;144.31668
PHL1967;Philippines;PHL;1967;156.51753
PHL1968;Philippines;PHL;1968;179.15675
PHL1969;Philippines;PHL;1969;184.6217
PHL1992;Philippines;PHL;1992;310.49152
PHL1993;Philippines;PHL;1993;309.9299
PHL1994;Philippines;PHL;1994;256.4009
PHL1995;Philippines;PHL;1995;272.33926
PHL1996;Philippines;PHL;1996;296.7616
PHL1997;Philippines;PHL;1997;317.35352
PHL1998;Philippines;PHL;1998;302.37854
PHL1999;Philippines;PHL;1999;307.95627
PHL2000;Philippines;PHL;2000;326.4922
PHL2001;Philippines;PHL;2001;332.78082
PHL2002;Philippines;PHL;2002;333.35837
PHL2003;Philippines;PHL;2003;320.00452
PHL2006;Philippines;PHL;2006;333.13596
PHL2007;Philippines;PHL;2007;333.07828
PHL2008;Philippines;PHL;2008;334.05933
PHL2009;Philippines;PHL;2009;347.4071
PHL2010;Philippines;PHL;2010;342.25876
PHL2011;Philippines;PHL;2011;334.67862
PHL2014;Philippines;PHL;2014;299.1619
PHL2016;Philippines;PHL;2016;293.48868
PHL2017;Philippines;PHL;2017;278.96017
PHL2018;Philippines;PHL;2018;274.11188
PHL2019;Philippines;PHL;2019;274.10104
POL1959;Poland;POL;1959;279.65814
POL1960;Poland;POL;1960;284.90033
POL1961;Poland;POL;1961;292.1052
POL1962;Poland;POL;1962;311.35294
POL1963;Poland;POL;1963;303.96457
POL1964;Poland;POL;1964;330.40692
POL1965;Poland;POL;1965;326.80734
POL1966;Poland;POL;1966;323.53024
POL1967;Poland;POL;1967;343.77072
POL1968;Poland;POL;1968;323.03018
POL1969;Poland;POL;1969;346.35248
POL1970;Poland;POL;1970;373.3031
POL1971;Poland;POL;1971;373.45584
POL1972;Poland;POL;1972;357.2912
POL1973;Poland;POL;1973;373.58218
POL1974;Poland;POL;1974;365.14066
POL1975;Poland;POL;1975;373.4476
POL1976;Poland;POL;1976;385.4514
POL1977;Poland;POL;1977;388.6504
POL1978;Poland;POL;1978;399.50214
POL1979;Poland;POL;1979;390.57407
POL1980;Poland;POL;1980;436.42523
POL1981;Poland;POL;1981;400.925
POL1982;Poland;POL;1982;407.19125
POL1983;Poland;POL;1983;417.17624
POL1984;Poland;POL;1984;434.35275
POL1985;Poland;POL;1985;458.59814
POL1986;Poland;POL;1986;449.02054
POL1987;Poland;POL;1987;454.12646
POL1988;Poland;POL;1988;435.88232
POL1989;Poland;POL;1989;441.969
POL1990;Poland;POL;1990;443.43878
POL1991;Poland;POL;1991;458.71597
POL1992;Poland;POL;1992;439.36743
POL1993;Poland;POL;1993;428.8761
POL1994;Poland;POL;1994;410.7587
POL1995;Poland;POL;1995;398.78378
POL1996;Poland;POL;1996;392.64536
POL1999;Poland;POL;1999;349.91614
POL2000;Poland;POL;2000;332.57703
POL2001;Poland;POL;2001;322.90344
POL2002;Poland;POL;2002;307.32004
POL2003;Poland;POL;2003;308.5252
POL2004;Poland;POL;2004;294.69852
POL2005;Poland;POL;2005;285.1241
POL2006;Poland;POL;2006;276.34363
POL2007;Poland;POL;2007;271.59793
POL2008;Poland;POL;2008;265.3606
POL2009;Poland;POL;2009;264.698
POL2010;Poland;POL;2010;249.4241
POL2011;Poland;POL;2011;236.03664
POL2012;Poland;POL;2012;240.06058
POL2013;Poland;POL;2013;233.27928
POL2014;Poland;POL;2014;216.40826
POL2015;Poland;POL;2015;223.78166
POL2016;Poland;POL;2016;201.48987
POL2017;Poland;POL;2017;193.75255
POL2018;Poland;POL;2018;189.17584
POL2019;Poland;POL;2019;182.57413
POL2020;Poland;POL;2020;191.26498
POL2021;Poland;POL;2021;197.42813
PRT1955;Portugal;PRT;1955;357.78735
PRT1956;Portugal;PRT;1956;398.72598
PRT1957;Portugal;PRT;1957;370.4113
PRT1958;Portugal;PRT;1958;341.01236
PRT1959;Portugal;PRT;1959;348.1822
PRT1960;Portugal;PRT;1960;335.81476
PRT1961;Portugal;PRT;1961;329.20282
PRT1962;Portugal;PRT;1962;336.75424
PRT1963;Portugal;PRT;1963;343.31375
PRT1964;Portugal;PRT;1964;347.7421
PRT1965;Portugal;PRT;1965;337.8659
PRT1966;Portugal;PRT;1966;360.50266
PRT1967;Portugal;PRT;1967;359.63104
PRT1968;Portugal;PRT;1968;356.8546
PRT1969;Portugal;PRT;1969;400.3172
PRT1970;Portugal;PRT;1970;351.65744
PRT1971;Portugal;PRT;1971;385.58533
PRT1972;Portugal;PRT;1972;373.32227
PRT1973;Portugal;PRT;1973;397.66907
PRT1974;Portugal;PRT;1974;408.9239
PRT1975;Portugal;PRT;1975;378.80594
PRT1976;Portugal;PRT;1976;402.02066
PRT1977;Portugal;PRT;1977;389.19998
PRT1978;Portugal;PRT;1978;390.98334
PRT1979;Portugal;PRT;1979;387.407
PRT1980;Portugal;PRT;1980;361.6266
PRT1981;Portugal;PRT;1981;338.73593
PRT1982;Portugal;PRT;1982;319.5546
PRT1983;Portugal;PRT;1983;331.12
PRT1984;Portugal;PRT;1984;328.8262
PRT1985;Portugal;PRT;1985;322.4284
PRT1986;Portugal;PRT;1986;305.10608
PRT1987;Portugal;PRT;1987;299.44775
PRT1988;Portugal;PRT;1988;299.5628
PRT1989;Portugal;PRT;1989;277.8898
PRT1990;Portugal;PRT;1990;292.47925
PRT1991;Portugal;PRT;1991;291.3375
PRT1992;Portugal;PRT;1992;271.38345
PRT1993;Portugal;PRT;1993;277.88705
PRT1994;Portugal;PRT;1994;249.47414
PRT1995;Portugal;PRT;1995;246.13902
PRT1996;Portugal;PRT;1996;245.10771
PRT1997;Portugal;PRT;1997;225.3854
PRT1998;Portugal;PRT;1998;221.14323
PRT1999;Portugal;PRT;1999;212.07254
PRT2000;Portugal;PRT;2000;199.38426
PRT2001;Portugal;PRT;2001;192.07751
PRT2002;Portugal;PRT;2002;189.95897
PRT2003;Portugal;PRT;2003;186.03667
PRT2007;Portugal;PRT;2007;137.56633
PRT2008;Portugal;PRT;2008;132.4393
PRT2009;Portugal;PRT;2009;126.882545
PRT2010;Portugal;PRT;2010;122.56958
PRT2011;Portugal;PRT;2011;111.30152
PRT2012;Portugal;PRT;2012;111.231125
PRT2013;Portugal;PRT;2013;105.18662
PRT2014;Portugal;PRT;2014;107.89787
PRT2015;Portugal;PRT;2015;105.19136
PRT2016;Portugal;PRT;2016;103.910385
PRT2017;Portugal;PRT;2017;100.87599
PRT2018;Portugal;PRT;2018;99.36762
PRT2019;Portugal;PRT;2019;95.013466
PRI1961;Puerto Rico;PRI;1961;312.25797
PRI1962;Puerto Rico;PRI;1962;307.19998
PRI1963;Puerto Rico;PRI;1963;310.3855
PRI1964;Puerto Rico;PRI;1964;316.85587
PRI1965;Puerto Rico;PRI;1965;320.68372
PRI1966;Puerto Rico;PRI;1966;317.58633
PRI1969;Puerto Rico;PRI;1969;300.8869
PRI1970;Puerto Rico;PRI;1970;312.31628
PRI1971;Puerto Rico;PRI;1971;308.92407
PRI1972;Puerto Rico;PRI;1972;323.28952
PRI1973;Puerto Rico;PRI;1973;336.89072
PRI1974;Puerto Rico;PRI;1974;349.96255
PRI1975;Puerto Rico;PRI;1975;359.41605
PRI1976;Puerto Rico;PRI;1976;367.7483
PRI1977;Puerto Rico;PRI;1977;344.29105
PRI1979;Puerto Rico;PRI;1979;323.59677
PRI1980;Puerto Rico;PRI;1980;266.46967
PRI1981;Puerto Rico;PRI;1981;268.20425
PRI1982;Puerto Rico;PRI;1982;271.0822
PRI1983;Puerto Rico;PRI;1983;248.52377
PRI1984;Puerto Rico;PRI;1984;257.83624
PRI1985;Puerto Rico;PRI;1985;275.82144
PRI1986;Puerto Rico;PRI;1986;253.89417
PRI1987;Puerto Rico;PRI;1987;270.0403
PRI1988;Puerto Rico;PRI;1988;272.17487
PRI1989;Puerto Rico;PRI;1989;255.12419
PRI1990;Puerto Rico;PRI;1990;242.55948
PRI1991;Puerto Rico;PRI;1991;224.98972
PRI1992;Puerto Rico;PRI;1992;199.99565
PRI1993;Puerto Rico;PRI;1993;197.09991
PRI1994;Puerto Rico;PRI;1994;189.96338
PRI1995;Puerto Rico;PRI;1995;191.06178
PRI1996;Puerto Rico;PRI;1996;185.86511
PRI1997;Puerto Rico;PRI;1997;182.54857
PRI1998;Puerto Rico;PRI;1998;184.41463
PRI1999;Puerto Rico;PRI;1999;168.21858
PRI2000;Puerto Rico;PRI;2000;154.79091
PRI2001;Puerto Rico;PRI;2001;160.02309
PRI2002;Puerto Rico;PRI;2002;145.35606
PRI2003;Puerto Rico;PRI;2003;145.69005
PRI2004;Puerto Rico;PRI;2004;143.96909
PRI2005;Puerto Rico;PRI;2005;144.13257
PRI2006;Puerto Rico;PRI;2006;136.42712
PRI2007;Puerto Rico;PRI;2007;132.70415
PRI2008;Puerto Rico;PRI;2008;124.37396
PRI2009;Puerto Rico;PRI;2009;122.758026
PRI2010;Puerto Rico;PRI;2010;118.345276
PRI2011;Puerto Rico;PRI;2011;117.91556
PRI2012;Puerto Rico;PRI;2012;111.09402
PRI2013;Puerto Rico;PRI;2013;107.71698
PRI2014;Puerto Rico;PRI;2014;107.13853
PRI2015;Puerto Rico;PRI;2015;100.20467
PRI2016;Puerto Rico;PRI;2016;101.50245
PRI2017;Puerto Rico;PRI;2017;105.55735
PRI2021;Puerto Rico;PRI;2021;98.46425
QAT1995;Qatar;QAT;1995;234.19063
QAT2001;Qatar;QAT;2001;299.59964
QAT2004;Qatar;QAT;2004;141.69019
QAT2005;Qatar;QAT;2005;178.175
QAT2006;Qatar;QAT;2006;165.11482
QAT2007;Qatar;QAT;2007;117.96159
QAT2008;Qatar;QAT;2008;127.57926
QAT2009;Qatar;QAT;2009;96.52712
QAT2010;Qatar;QAT;2010;97.24098
QAT2011;Qatar;QAT;2011;70.710785
QAT2012;Qatar;QAT;2012;66.35807
QAT2013;Qatar;QAT;2013;58.713596
QAT2014;Qatar;QAT;2014;86.412155
QAT2015;Qatar;QAT;2015;69.066444
QAT2016;Qatar;QAT;2016;114.636215
QAT2017;Qatar;QAT;2017;106.33189
QAT2019;Qatar;QAT;2019;80.22281
QAT2020;Qatar;QAT;2020;93.67135
QAT2021;Qatar;QAT;2021;85.76279
REU2001;Reunion;REU;2001;176.99002
REU2002;Reunion;REU;2002;182.56061
REU2003;Reunion;REU;2003;173.27556
REU2004;Reunion;REU;2004;170.20242
REU2005;Reunion;REU;2005;175.75334
REU2006;Reunion;REU;2006;164.55605
REU2007;Reunion;REU;2007;137.49837
REU2008;Reunion;REU;2008;129.80815
REU2009;Reunion;REU;2009;131.3438
REU2010;Reunion;REU;2010;131.05992
REU2011;Reunion;REU;2011;113.83005
REU2012;Reunion;REU;2012;104.31727
REU2013;Reunion;REU;2013;98.1181
REU2014;Reunion;REU;2014;90.19239
REU2015;Reunion;REU;2015;90.89944
REU2016;Reunion;REU;2016;94.062416
ROU1959;Romania;ROU;1959;469.2115
ROU1960;Romania;ROU;1960;432.87323
ROU1961;Romania;ROU;1961;404.8243
ROU1962;Romania;ROU;1962;449.15634
ROU1963;Romania;ROU;1963;442.98077
ROU1964;Romania;ROU;1964;406.67203
ROU1965;Romania;ROU;1965;428.63895
ROU1966;Romania;ROU;1966;395.3695
ROU1967;Romania;ROU;1967;400.1563
ROU1968;Romania;ROU;1968;396.02362
ROU1969;Romania;ROU;1969;526.2558
ROU1970;Romania;ROU;1970;504.4284
ROU1971;Romania;ROU;1971;506.18677
ROU1972;Romania;ROU;1972;498.57285
ROU1973;Romania;ROU;1973;531.6463
ROU1974;Romania;ROU;1974;476.2423
ROU1975;Romania;ROU;1975;483.84338
ROU1976;Romania;ROU;1976;511.2658
ROU1977;Romania;ROU;1977;548.825
ROU1978;Romania;ROU;1978;510.72247
ROU1980;Romania;ROU;1980;573.7364
ROU1981;Romania;ROU;1981;539.485
ROU1982;Romania;ROU;1982;537.59686
ROU1983;Romania;ROU;1983;571.0701
ROU1984;Romania;ROU;1984;564.42816
ROU1985;Romania;ROU;1985;574.28864
ROU1986;Romania;ROU;1986;541.9532
ROU1987;Romania;ROU;1987;569.68036
ROU1988;Romania;ROU;1988;560.2579
ROU1989;Romania;ROU;1989;531.1257
ROU1990;Romania;ROU;1990;526.76825
ROU1991;Romania;ROU;1991;544.1967
ROU1992;Romania;ROU;1992;561.6256
ROU1993;Romania;ROU;1993;563.4812
ROU1994;Romania;ROU;1994;553.25964
ROU1995;Romania;ROU;1995;559.8075
ROU1996;Romania;ROU;1996;594.74786
ROU1997;Romania;ROU;1997;567.1308
ROU1998;Romania;ROU;1998;546.8571
ROU1999;Romania;ROU;1999;537.5215
ROU2000;Romania;ROU;2000;497.814
ROU2001;Romania;ROU;2001;492.93265
ROU2002;Romania;ROU;2002;519.23566
ROU2003;Romania;ROU;2003;511.2204
ROU2004;Romania;ROU;2004;482.294
ROU2005;Romania;ROU;2005;479.14038
ROU2006;Romania;ROU;2006;459.51782
ROU2007;Romania;ROU;2007;429.78384
ROU2008;Romania;ROU;2008;414.9637
ROU2009;Romania;ROU;2009;407.5775
ROU2010;Romania;ROU;2010;400.5455
ROU2011;Romania;ROU;2011;378.60556
ROU2012;Romania;ROU;2012;370.88174
ROU2013;Romania;ROU;2013;347.8201
ROU2014;Romania;ROU;2014;343.4207
ROU2015;Romania;ROU;2015;346.58524
ROU2016;Romania;ROU;2016;331.64706
ROU2017;Romania;ROU;2017;329.80502
ROU2018;Romania;ROU;2018;324.00928
ROU2019;Romania;ROU;2019;310.1488
RUS1980;Russia;RUS;1980;540.51624
RUS1981;Russia;RUS;1981;527.37354
RUS1982;Russia;RUS;1982;513.2252
RUS1983;Russia;RUS;1983;529.795
RUS1984;Russia;RUS;1984;559.4162
RUS1985;Russia;RUS;1985;552.89795
RUS1986;Russia;RUS;1986;511.4821
RUS1987;Russia;RUS;1987;516.6498
