Code;Year;Age_death;id
FIN;2014;133.01434;FIN_2014
FIN;2015;128.76431;FIN_2015
FIN;2016;127.27719;FIN_2016
FIN;2017;121.44699;FIN_2017
FIN;2018;117.55106;FIN_2018
FIN;2019;111.606544;FIN_2019
FIN;2020;111.13455;FIN_2020
FIN;2021;109.57672;FIN_2021
FRA;1950;319.75244;FRA_1950
FRA;1951;315.1511;FRA_1951
FRA;1952;312.97928;FRA_1952
FRA;1953;326.3665;FRA_1953
FRA;1954;309.21405;FRA_1954
FRA;1955;309.2842;FRA_1955
FRA;1956;320.85703;FRA_1956
FRA;1957;297.79932;FRA_1957
FRA;1958;291.11563;FRA_1958
FRA;1959;287.14233;FRA_1959
FRA;1960;288.52542;FRA_1960
FRA;1961;276.3049;FRA_1961
FRA;1962;293.80392;FRA_1962
FRA;1963;293.88428;FRA_1963
FRA;1964;268.37103;FRA_1964
FRA;1965;274.3391;FRA_1965
FRA;1966;263.3721;FRA_1966
FRA;1967;265.36475;FRA_1967
FRA;1968;276.77756;FRA_1968
FRA;1969;269.39804;FRA_1969
FRA;1970;257.9462;FRA_1970
FRA;1971;262.95303;FRA_1971
FRA;1972;257.1514;FRA_1972
FRA;1973;253.88924;FRA_1973
FRA;1974;252.60643;FRA_1974
FRA;1975;254.16003;FRA_1975
FRA;1976;244.79895;FRA_1976
FRA;1977;227.37428;FRA_1977
FRA;1978;227.16093;FRA_1978
FRA;1979;221.55974;FRA_1979
FRA;1980;219.71951;FRA_1980
FRA;1981;212.83838;FRA_1981
FRA;1982;205.32565;FRA_1982
FRA;1983;204.51428;FRA_1983
FRA;1984;195.35835;FRA_1984
FRA;1985;197.04294;FRA_1985
FRA;1986;196.64836;FRA_1986
FRA;1987;175.9396;FRA_1987
FRA;1988;166.75438;FRA_1988
FRA;1989;159.75732;FRA_1989
FRA;1990;152.611;FRA_1990
FRA;1991;151.19699;FRA_1991
FRA;1992;144.75856;FRA_1992
FRA;1993;143.61368;FRA_1993
FRA;1994;135.35071;FRA_1994
FRA;1995;135.17442;FRA_1995
FRA;1996;134.31783;FRA_1996
FRA;1997;129.9147;FRA_1997
FRA;1998;131.87296;FRA_1998
FRA;1999;128.27147;FRA_1999
FRA;2000;123.24474;FRA_2000
FRA;2001;120.396965;FRA_2001
FRA;2002;117.754364;FRA_2002
FRA;2003;117.48878;FRA_2003
FRA;2004;106.60366;FRA_2004
FRA;2005;104.80716;FRA_2005
FRA;2006;97.508545;FRA_2006
FRA;2007;93.52184;FRA_2007
FRA;2008;91.38275;FRA_2008
FRA;2009;87.338234;FRA_2009
FRA;2010;83.51001;FRA_2010
FRA;2011;78.52397;FRA_2011
FRA;2012;77.15069;FRA_2012
FRA;2013;74.093636;FRA_2013
FRA;2014;70.93563;FRA_2014
FRA;2015;71.84106;FRA_2015
FRA;2016;69.30401;FRA_2016
FRA;2017;68.016174;FRA_2017
FRA;2018;66.98589;FRA_2018
FRA;2019;63.408577;FRA_2019
FRA;2020;61.39927;FRA_2020
GUF;1968;250.22662;GUF_1968
GUF;1969;194.9693;GUF_1969
GUF;1970;221.53569;GUF_1970
GUF;1971;232.8506;GUF_1971
GUF;1972;289.36795;GUF_1972
GUF;1973;341.8486;GUF_1973
GUF;1974;286.91672;GUF_1974
GUF;1975;274.49918;GUF_1975
GUF;1976;408.66904;GUF_1976
GUF;1977;367.47925;GUF_1977
GUF;1978;354.30435;GUF_1978
GUF;1979;308.61728;GUF_1979
GUF;2001;141.00256;GUF_2001
GUF;2002;162.16183;GUF_2002
GUF;2003;169.10321;GUF_2003
GUF;2004;125.06635;GUF_2004
GUF;2005;143.75662;GUF_2005
GUF;2006;113.95146;GUF_2006
GUF;2007;114.20348;GUF_2007
GUF;2008;128.53722;GUF_2008
GUF;2009;105.16384;GUF_2009
GUF;2010;101.55939;GUF_2010
GUF;2011;84.60175;GUF_2011
GUF;2012;101.658966;GUF_2012
GUF;2013;89.23487;GUF_2013
GUF;2014;96.01704;GUF_2014
GUF;2015;118.68703;GUF_2015
GUF;2016;123.292656;GUF_2016
GEO;1981;501.84167;GEO_1981
GEO;1982;493.44162;GEO_1982
GEO;1985;516.7116;GEO_1985
GEO;1986;506.59308;GEO_1986
GEO;1987;502.402;GEO_1987
GEO;1988;506.6611;GEO_1988
GEO;1989;489.59818;GEO_1989
GEO;1990;471.55045;GEO_1990
GEO;1991;486.23328;GEO_1991
GEO;1992;515.0074;GEO_1992
GEO;1994;400.77087;GEO_1994
GEO;1995;472.94272;GEO_1995
GEO;1996;421.42953;GEO_1996
GEO;1997;465.5882;GEO_1997
GEO;1998;486.51987;GEO_1998
GEO;1999;495.91217;GEO_1999
GEO;2000;508.78705;GEO_2000
GEO;2001;480.57352;GEO_2001
GEO;2004;515.55206;GEO_2004
GEO;2005;435.14157;GEO_2005
GEO;2006;425.71997;GEO_2006
GEO;2007;403.2449;GEO_2007
GEO;2009;361.98102;GEO_2009
GEO;2010;188.34387;GEO_2010
GEO;2011;222.69722;GEO_2011
GEO;2012;244.17152;GEO_2012
GEO;2013;223.99146;GEO_2013
GEO;2014;292.80533;GEO_2014
GEO;2015;308.6975;GEO_2015
GEO;2016;265.23315;GEO_2016
GEO;2017;292.37363;GEO_2017
GEO;2018;317.1119;GEO_2018
GEO;2019;315.5584;GEO_2019
GEO;2020;321.16718;GEO_2020
GEO;2021;325.75684;GEO_2021
DEU;1990;295.7496;DEU_1990
DEU;1991;287.94376;DEU_1991
DEU;1992;272.89386;DEU_1992
DEU;1993;271.24405;DEU_1993
DEU;1994;260.52716;DEU_1994
DEU;1995;254.40712;DEU_1995
DEU;1996;247.93874;DEU_1996
DEU;1997;239.5175;DEU_1997
DEU;1998;234.27487;DEU_1998
DEU;1999;226.69191;DEU_1999
DEU;2000;215.06265;DEU_2000
DEU;2001;209.78607;DEU_2001
DEU;2002;209.12198;DEU_2002
DEU;2003;209.81192;DEU_2003
DEU;2004;192.4521;DEU_2004
DEU;2005;185.7733;DEU_2005
DEU;2006;175.27658;DEU_2006
DEU;2007;169.63908;DEU_2007
DEU;2008;163.34212;DEU_2008
DEU;2009;158.88637;DEU_2009
DEU;2010;152.61641;DEU_2010
DEU;2011;143.6206;DEU_2011
DEU;2012;142.56642;DEU_2012
DEU;2013;145.48692;DEU_2013
DEU;2014;135.62076;DEU_2014
DEU;2015;139.02193;DEU_2015
DEU;2016;129.45697;DEU_2016
DEU;2017;128.4568;DEU_2017
DEU;2018;127.02289;DEU_2018
DEU;2019;119.028015;DEU_2019
DEU;2020;118.52573;DEU_2020
GRC;1961;206.57112;GRC_1961
GRC;1962;220.318;GRC_1962
GRC;1963;224.80438;GRC_1963
GRC;1964;226.1632;GRC_1964
GRC;1965;232.54855;GRC_1965
GRC;1966;225.95879;GRC_1966
GRC;1967;242.56653;GRC_1967
GRC;1968;246.864;GRC_1968
GRC;1969;249.39804;GRC_1969
GRC;1970;226.87756;GRC_1970
GRC;1971;236.45543;GRC_1971
GRC;1972;239.54056;GRC_1972
GRC;1973;242.04848;GRC_1973
GRC;1974;238.30664;GRC_1974
GRC;1975;244.29837;GRC_1975
GRC;1976;250.19345;GRC_1976
GRC;1977;253.63863;GRC_1977
GRC;1978;248.89008;GRC_1978
GRC;1979;258.93204;GRC_1979
GRC;1980;270.6086;GRC_1980
GRC;1981;262.09192;GRC_1981
GRC;1982;262.23798;GRC_1982
GRC;1983;271.96994;GRC_1983
GRC;1984;261.603;GRC_1984
GRC;1985;281.05872;GRC_1985
GRC;1986;280.91324;GRC_1986
GRC;1987;290.01562;GRC_1987
GRC;1988;280.53412;GRC_1988
GRC;1989;276.37332;GRC_1989
GRC;1990;275.82013;GRC_1990
GRC;1991;271.32523;GRC_1991
GRC;1992;261.9521;GRC_1992
GRC;1993;251.75992;GRC_1993
GRC;1994;258.38913;GRC_1994
GRC;1995;261.97885;GRC_1995
GRC;1996;259.76926;GRC_1996
GRC;1997;254.23569;GRC_1997
GRC;1998;257.67957;GRC_1998
GRC;1999;250.7349;GRC_1999
GRC;2000;248.34215;GRC_2000
GRC;2001;241.73756;GRC_2001
GRC;2002;237.50545;GRC_2002
GRC;2003;238.32616;GRC_2003
GRC;2004;229.08528;GRC_2004
GRC;2005;214.1032;GRC_2005
GRC;2006;207.37254;GRC_2006
GRC;2007;200.5237;GRC_2007
GRC;2008;189.0351;GRC_2008
GRC;2009;179.13646;GRC_2009
GRC;2010;167.68398;GRC_2010
GRC;2011;161.46231;GRC_2011
GRC;2012;160.4481;GRC_2012
GRC;2013;146.49432;GRC_2013
GRC;2014;138.75427;GRC_2014
GRC;2015;138.75545;GRC_2015
GRC;2016;130.12901;GRC_2016
GRC;2017;133.82706;GRC_2017
GRC;2018;124.91584;GRC_2018
GRC;2019;122.66516;GRC_2019
GRC;2020;122.889305;GRC_2020
GRD;1985;475.8661;GRD_1985
GRD;1988;312.84134;GRD_1988
GRD;1989;337.10147;GRD_1989
GRD;1990;375.51263;GRD_1990
GRD;1991;335.0484;GRD_1991
GRD;1992;299.4382;GRD_1992
GRD;1993;332.6112;GRD_1993
GRD;1994;378.66855;GRD_1994
GRD;1995;344.52817;GRD_1995
GRD;1996;263.68777;GRD_1996
GRD;2001;219.96877;GRD_2001
GRD;2002;320.328;GRD_2002
GRD;2003;275.9295;GRD_2003
GRD;2004;313.01166;GRD_2004
GRD;2005;295.19193;GRD_2005
GRD;2006;253.4843;GRD_2006
GRD;2007;220.62918;GRD_2007
GRD;2008;267.77316;GRD_2008
GRD;2009;226.7567;GRD_2009
GRD;2010;232.84807;GRD_2010
GRD;2011;210.97194;GRD_2011
GRD;2012;217.86699;GRD_2012
GRD;2013;213.24658;GRD_2013
GRD;2014;266.5566;GRD_2014
GRD;2015;201.32646;GRD_2015
GRD;2016;232.91269;GRD_2016
GRD;2017;210.1432;GRD_2017
GRD;2018;231.63466;GRD_2018
GRD;2019;223.70921;GRD_2019
GRD;2020;277.60062;GRD_2020
GRD;2021;288.18198;GRD_2021
GLP;1974;267.10147;GLP_1974
GLP;1981;231.1337;GLP_1981
GLP;2000;136.50023;GLP_2000
GLP;2001;131.15324;GLP_2001
GLP;2002;139.93745;GLP_2002
GLP;2003;126.091156;GLP_2003
GLP;2004;136.50981;GLP_2004
GLP;2005;131.17624;GLP_2005
GLP;2006;123.08908;GLP_2006
GLP;2007;107.34674;GLP_2007
GLP;2008;104.56326;GLP_2008
GLP;2009;111.96;GLP_2009
GLP;2010;100.163574;GLP_2010
GLP;2011;89.10082;GLP_2011
GLP;2012;82.7844;GLP_2012
GLP;2013;82.05825;GLP_2013
GLP;2014;86.86966;GLP_2014
GLP;2015;69.13228;GLP_2015
GLP;2016;78.17304;GLP_2016
GTM;1963;170.92368;GTM_1963
GTM;1964;177.25351;GTM_1964
GTM;1965;118.79217;GTM_1965
GTM;1966;134.7948;GTM_1966
GTM;1967;123.32773;GTM_1967
GTM;1968;134.85732;GTM_1968
GTM;1969;117.979385;GTM_1969
GTM;1970;133.46228;GTM_1970
GTM;1971;117.35002;GTM_1971
GTM;1974;115.822556;GTM_1974
GTM;1975;128.32224;GTM_1975
GTM;1976;116.770454;GTM_1976
GTM;1977;114.59956;GTM_1977
GTM;1978;131.21564;GTM_1978
GTM;1979;137.82692;GTM_1979
GTM;1980;128.77698;GTM_1980
GTM;1981;140.28012;GTM_1981
GTM;1984;149.03908;GTM_1984
GTM;1986;132.24927;GTM_1986
GTM;1987;128.70676;GTM_1987
GTM;1988;136.31992;GTM_1988
GTM;1989;132.39447;GTM_1989
GTM;1990;140.52219;GTM_1990
GTM;1991;142.41783;GTM_1991
GTM;1992;150.13629;GTM_1992
GTM;1993;158.60147;GTM_1993
GTM;1994;177.95993;GTM_1994
GTM;1995;172.93703;GTM_1995
GTM;1996;156.56097;GTM_1996
GTM;1997;159.82338;GTM_1997
GTM;1998;174.79984;GTM_1998
GTM;1999;157.98727;GTM_1999
GTM;2000;132.72223;GTM_2000
GTM;2001;129.5208;GTM_2001
GTM;2002;119.49749;GTM_2002
GTM;2003;152.3809;GTM_2003
GTM;2004;125.31807;GTM_2004
GTM;2005;134.28586;GTM_2005
GTM;2006;142.72949;GTM_2006
GTM;2007;148.06018;GTM_2007
GTM;2008;139.14426;GTM_2008
GTM;2009;123.1029;GTM_2009
GTM;2010;127.315865;GTM_2010
GTM;2011;132.25389;GTM_2011
GTM;2012;132.26907;GTM_2012
GTM;2013;132.40915;GTM_2013
GTM;2014;134.76042;GTM_2014
GTM;2015;129.68787;GTM_2015
GTM;2016;124.776535;GTM_2016
GTM;2017;120.902435;GTM_2017
GTM;2018;116.634636;GTM_2018
GTM;2019;116.84735;GTM_2019
GTM;2020;137.88995;GTM_2020
GTM;2021;166.2121;GTM_2021
GUY;1977;727.8268;GUY_1977
GUY;1979;476.13434;GUY_1979
GUY;1984;331.42413;GUY_1984
GUY;1988;382.4189;GUY_1988
GUY;1989;549.3808;GUY_1989
GUY;1990;521.9059;GUY_1990
GUY;1991;475.489;GUY_1991
GUY;1992;407.8625;GUY_1992
GUY;1993;469.03738;GUY_1993
GUY;1994;422.5616;GUY_1994
GUY;1995;486.3277;GUY_1995
GUY;1996;416.23645;GUY_1996
GUY;1997;440.6981;GUY_1997
GUY;1998;439.22287;GUY_1998
GUY;1999;316.6495;GUY_1999
GUY;2001;373.83777;GUY_2001
GUY;2002;381.06177;GUY_2002
GUY;2003;403.06305;GUY_2003
GUY;2004;415.5307;GUY_2004
GUY;2005;397.62433;GUY_2005
GUY;2006;371.84204;GUY_2006
GUY;2007;382.4071;GUY_2007
GUY;2008;395.4799;GUY_2008
GUY;2009;393.15497;GUY_2009
GUY;2010;422.1226;GUY_2010
GUY;2011;394.808;GUY_2011
GUY;2012;394.27765;GUY_2012
GUY;2013;360.0578;GUY_2013
GUY;2014;364.8779;GUY_2014
GUY;2015;355.39993;GUY_2015
GUY;2016;306.2971;GUY_2016
GUY;2017;317.1992;GUY_2017
GUY;2018;282.1803;GUY_2018
GUY;2019;216.11969;GUY_2019
HKG;1955;174.12082;HKG_1955
HKG;1956;205.6931;HKG_1956
HKG;1957;195.18723;HKG_1957
HKG;1958;216.1648;HKG_1958
HKG;1959;230.51524;HKG_1959
HKG;1960;244.85;HKG_1960
HKG;1961;235.52415;HKG_1961
HKG;1962;236.44955;HKG_1962
HKG;1963;236.95386;HKG_1963
HKG;1964;248.35074;HKG_1964
HKG;1965;253.96765;HKG_1965
HKG;1966;245.06912;HKG_1966
HKG;1967;237.23207;HKG_1967
HKG;1968;231.6213;HKG_1968
HKG;1969;216.0012;HKG_1969
HKG;1970;226.99516;HKG_1970
HKG;1971;209.21172;HKG_1971
HKG;1972;205.01378;HKG_1972
HKG;1973;201.26756;HKG_1973
HKG;1974;202.51952;HKG_1974
HKG;1975;199.69441;HKG_1975
HKG;1976;217.53476;HKG_1976
HKG;1977;210.30655;HKG_1977
HKG;1978;209.86955;HKG_1978
HKG;1979;213.92924;HKG_1979
HKG;1980;199.24811;HKG_1980
HKG;1981;178.28702;HKG_1981
HKG;1982;175.78922;HKG_1982
HKG;1983;173.30522;HKG_1983
HKG;1984;158.34795;HKG_1984
HKG;1985;149.62128;HKG_1985
HKG;1986;152.59528;HKG_1986
HKG;1987;150.80913;HKG_1987
HKG;1988;145.09172;HKG_1988
HKG;1989;139.756;HKG_1989
HKG;1990;149.5865;HKG_1990
HKG;1991;141.91368;HKG_1991
HKG;1992;147.2987;HKG_1992
HKG;1993;133.48288;HKG_1993
HKG;1994;129.73804;HKG_1994
HKG;1995;124.20489;HKG_1995
HKG;1996;111.401825;HKG_1996
HKG;1997;106.76404;HKG_1997
HKG;1998;111.86263;HKG_1998
HKG;1999;111.92035;HKG_1999
HKG;2000;111.6899;HKG_2000
HKG;2001;93.41133;HKG_2001
HKG;2002;93.71931;HKG_2002
HKG;2003;97.11866;HKG_2003
HKG;2004;97.6598;HKG_2004
HKG;2005;93.55045;HKG_2005
HKG;2006;85.28637;HKG_2006
HKG;2007;89.76528;HKG_2007
HKG;2008;90.52324;HKG_2008
HKG;2009;82.1966;HKG_2009
HKG;2010;80.70999;HKG_2010
HKG;2011;73.15627;HKG_2011
HKG;2012;70.81763;HKG_2012
HKG;2013;64.79351;HKG_2013
HKG;2014;66.566605;HKG_2014
HKG;2015;62.01855;HKG_2015
HKG;2016;60.047832;HKG_2016
HKG;2017;56.159164;HKG_2017
HUN;1955;379.6654;HUN_1955
HUN;1956;430.65863;HUN_1956
HUN;1957;424.72308;HUN_1957
HUN;1958;404.053;HUN_1958
HUN;1959;440.62488;HUN_1959
HUN;1960;455.57812;HUN_1960
HUN;1961;442.4718;HUN_1961
HUN;1962;519.04425;HUN_1962
HUN;1963;468.2343;HUN_1963
HUN;1964;476.28238;HUN_1964
HUN;1965;511.93536;HUN_1965
HUN;1966;455.7178;HUN_1966
HUN;1967;486.77997;HUN_1967
HUN;1968;512.96375;HUN_1968
HUN;1969;518.9329;HUN_1969
HUN;1970;516.2465;HUN_1970
HUN;1971;515.4688;HUN_1971
HUN;1972;497.2665;HUN_1972
HUN;1973;502.18314;HUN_1973
HUN;1974;489.2129;HUN_1974
HUN;1975;493.93286;HUN_1975
HUN;1976;492.60797;HUN_1976
HUN;1977;478.79395;HUN_1977
HUN;1978;509.95056;HUN_1978
HUN;1979;494.91687;HUN_1979
HUN;1980;517.12854;HUN_1980
HUN;1981;514.061;HUN_1981
HUN;1982;513.31616;HUN_1982
HUN;1983;520.5991;HUN_1983
HUN;1984;509.38437;HUN_1984
HUN;1985;511.79184;HUN_1985
HUN;1986;500.16483;HUN_1986
HUN;1987;478.53018;HUN_1987
HUN;1988;466.95416;HUN_1988
HUN;1989;469.7299;HUN_1989
HUN;1990;483.55215;HUN_1990
HUN;1991;477.3618;HUN_1991
HUN;1992;477.67215;HUN_1992
HUN;1993;481.58917;HUN_1993
HUN;1994;454.12238;HUN_1994
HUN;1995;444.45602;HUN_1995
HUN;1996;440.38742;HUN_1996
HUN;1997;421.33276;HUN_1997
HUN;1998;424.08725;HUN_1998
HUN;1999;439.82355;HUN_1999
HUN;2000;408.47653;HUN_2000
HUN;2001;375.53665;HUN_2001
HUN;2002;375.01923;HUN_2002
HUN;2003;378.04776;HUN_2003
HUN;2004;362.99548;HUN_2004
HUN;2005;374.6169;HUN_2005
HUN;2006;343.5287;HUN_2006
HUN;2007;335.8393;HUN_2007
HUN;2008;319.84146;HUN_2008
HUN;2009;313.78836;HUN_2009
HUN;2010;311.54776;HUN_2010
HUN;2011;298.91806;HUN_2011
HUN;2012;297.01614;HUN_2012
HUN;2013;286.3813;HUN_2013
HUN;2014;281.53854;HUN_2014
HUN;2015;288.4191;HUN_2015
HUN;2016;274.13177;HUN_2016
HUN;2017;281.79315;HUN_2017
HUN;2018;275.0003;HUN_2018
HUN;2019;266.44943;HUN_2019
HUN;2020;278.66412;HUN_2020
HUN;2021;275.45114;HUN_2021
HUN;2022;260.3408;HUN_2022
ISL;1951;296.40466;ISL_1951
ISL;1952;300.35175;ISL_1952
ISL;1953;312.60034;ISL_1953
ISL;1954;311.00467;ISL_1954
ISL;1955;302.07727;ISL_1955
ISL;1956;310.19586;ISL_1956
ISL;1957;326.8859;ISL_1957
ISL;1958;330.29474;ISL_1958
ISL;1959;291.82016;ISL_1959
ISL;1960;312.98398;ISL_1960
ISL;1961;316.17673;ISL_1961
ISL;1962;288.76828;ISL_1962
ISL;1963;325.2355;ISL_1963
ISL;1964;318.4778;ISL_1964
ISL;1965;307.43933;ISL_1965
ISL;1966;325.03137;ISL_1966
ISL;1967;327.8861;ISL_1967
ISL;1968;324.2932;ISL_1968
ISL;1969;336.60416;ISL_1969
ISL;1970;342.7106;ISL_1970
ISL;1971;329.28317;ISL_1971
ISL;1972;315.39783;ISL_1972
ISL;1973;324.5874;ISL_1973
ISL;1974;297.09976;ISL_1974
ISL;1975;265.10776;ISL_1975
ISL;1976;267.75232;ISL_1976
ISL;1977;261.98212;ISL_1977
ISL;1978;249.50351;ISL_1978
ISL;1979;266.47003;ISL_1979
ISL;1980;265.56726;ISL_1980
ISL;1981;286.17938;ISL_1981
ISL;1982;251.38977;ISL_1982
ISL;1983;268.71088;ISL_1983
ISL;1984;234.01607;ISL_1984
ISL;1985;248.12471;ISL_1985
ISL;1986;238.1557;ISL_1986
ISL;1987;241.42383;ISL_1987
ISL;1988;239.02754;ISL_1988
ISL;1989;227.78812;ISL_1989
ISL;1990;213.33432;ISL_1990
ISL;1991;223.56602;ISL_1991
ISL;1992;207.44388;ISL_1992
ISL;1993;203.73178;ISL_1993
ISL;1994;210.02933;ISL_1994
ISL;1995;210.74452;ISL_1995
ISL;1996;192.9545;ISL_1996
ISL;1997;186.8661;ISL_1997
ISL;1998;174.83276;ISL_1998
ISL;1999;187.8078;ISL_1999
ISL;2000;166.58582;ISL_2000
ISL;2001;153.20316;ISL_2001
ISL;2002;161.58913;ISL_2002
ISL;2003;151.32216;ISL_2003
ISL;2004;151.962;ISL_2004
ISL;2005;130.57668;ISL_2005
ISL;2006;136.958;ISL_2006
ISL;2007;127.98319;ISL_2007
ISL;2008;126.73408;ISL_2008
ISL;2009;125.87849;ISL_2009
ISL;2010;120.39073;ISL_2010
ISL;2011;112.190155;ISL_2011
ISL;2012;103.604774;ISL_2012
ISL;2013;107.49279;ISL_2013
ISL;2014;99.97064;ISL_2014
ISL;2015;108.610535;ISL_2015
ISL;2016;101.01311;ISL_2016
ISL;2017;95.69419;ISL_2017
ISL;2018;90.138565;ISL_2018
ISL;2019;92.14443;ISL_2019
ISL;2020;89.51139;ISL_2020
ISL;2021;84.77589;ISL_2021
ISL;2022;90.92891;ISL_2022
IRN;2013;228.4941;IRN_2013
IRN;2014;218.43591;IRN_2014
IRN;2015;249.09448;IRN_2015
IRN;2016;212.16447;IRN_2016
IRN;2017;230.30803;IRN_2017
IRQ;2008;360.16647;IRQ_2008
IRQ;2015;280.06818;IRQ_2015
IRQ;2016;307.7126;IRQ_2016
IRL;1950;418.425;IRL_1950
IRL;1951;455.0308;IRL_1951
IRL;1952;420.9775;IRL_1952
IRL;1953;419.9392;IRL_1953
IRL;1954;457.22025;IRL_1954
IRL;1955;488.99387;IRL_1955
IRL;1956;455.55615;IRL_1956
IRL;1957;458.23035;IRL_1957
IRL;1958;471.83478;IRL_1958
IRL;1959;464.59106;IRL_1959
IRL;1960;456.07925;IRL_1960
IRL;1961;475.28265;IRL_1961
IRL;1962;470.8974;IRL_1962
IRL;1963;471.06094;IRL_1963
IRL;1964;447.75665;IRL_1964
IRL;1965;467.81525;IRL_1965
IRL;1966;485.56635;IRL_1966
IRL;1967;444.34763;IRL_1967
IRL;1968;474.96814;IRL_1968
IRL;1969;472.25192;IRL_1969
IRL;1970;456.21637;IRL_1970
IRL;1971;437.3577;IRL_1971
IRL;1972;465.05774;IRL_1972
IRL;1973;458.01096;IRL_1973
IRL;1974;469.8717;IRL_1974
IRL;1975;443.82425;IRL_1975
IRL;1976;443.9;IRL_1976
IRL;1977;447.2904;IRL_1977
IRL;1978;432.7497;IRL_1978
IRL;1979;434.84756;IRL_1979
IRL;1980;424.14743;IRL_1980
IRL;1981;410.84882;IRL_1981
IRL;1982;399.68167;IRL_1982
IRL;1983;405.41742;IRL_1983
IRL;1984;376.3608;IRL_1984
IRL;1985;385.15988;IRL_1985
IRL;1986;380.61658;IRL_1986
IRL;1987;344.46738;IRL_1987
IRL;1988;339.06396;IRL_1988
IRL;1989;332.315;IRL_1989
IRL;1990;313.09534;IRL_1990
IRL;1991;303.83966;IRL_1991
IRL;1992;291.63547;IRL_1992
IRL;1993;298.43964;IRL_1993
IRL;1994;287.05356;IRL_1994
IRL;1995;286.58704;IRL_1995
IRL;1996;273.73993;IRL_1996
IRL;1997;261.627;IRL_1997
IRL;1998;252.412;IRL_1998
IRL;1999;251.26056;IRL_1999
IRL;2000;234.03299;IRL_2000
IRL;2001;214.84377;IRL_2001
IRL;2002;205.79167;IRL_2002
IRL;2003;190.20445;IRL_2003
IRL;2004;179.05388;IRL_2004
IRL;2005;164.22404;IRL_2005
IRL;2006;158.0811;IRL_2006
IRL;2007;154.3781;IRL_2007
IRL;2008;148.87445;IRL_2008
IRL;2009;141.66309;IRL_2009
IRL;2010;133.9125;IRL_2010
IRL;2011;126.45774;IRL_2011
IRL;2012;125.91924;IRL_2012
IRL;2013;122.15439;IRL_2013
IRL;2014;116.58649;IRL_2014
IRL;2015;114.09944;IRL_2015
IRL;2016;108.37151;IRL_2016
IRL;2017;100.97972;IRL_2017
IRL;2018;100.59688;IRL_2018
IRL;2019;95.431496;IRL_2019
IRL;2020;91.87105;IRL_2020
ISR;1975;390.62015;ISR_1975
ISR;1976;374.10538;ISR_1976
ISR;1977;375.31418;ISR_1977
ISR;1978;350.39175;ISR_1978
ISR;1979;345.5016;ISR_1979
ISR;1980;352.70908;ISR_1980
ISR;1981;334.93787;ISR_1981
ISR;1982;344.3291;ISR_1982
ISR;1983;294.4146;ISR_1983
ISR;1984;285.85846;ISR_1984
ISR;1985;277.67435;ISR_1985
ISR;1986;293.6219;ISR_1986
ISR;1987;279.93887;ISR_1987
ISR;1988;265.178;ISR_1988
ISR;1989;250.28935;ISR_1989
ISR;1990;232.77182;ISR_1990
ISR;1991;240.36768;ISR_1991
ISR;1992;236.69505;ISR_1992
ISR;1993;236.6618;ISR_1993
ISR;1994;237.17937;ISR_1994
ISR;1995;230.32362;ISR_1995
ISR;1996;183.15756;ISR_1996
ISR;1997;170.56403;ISR_1997
ISR;1998;175.43614;ISR_1998
ISR;1999;149.50603;ISR_1999
ISR;2000;146.48653;ISR_2000
ISR;2001;138.5854;ISR_2001
ISR;2002;133.20407;ISR_2002
ISR;2003;128.12213;ISR_2003
ISR;2004;121.86941;ISR_2004
ISR;2005;118.04507;ISR_2005
ISR;2006;110.21231;ISR_2006
ISR;2007;111.700584;ISR_2007
ISR;2008;98.24576;ISR_2008
ISR;2009;89.023766;ISR_2009
ISR;2010;87.528145;ISR_2010
ISR;2011;86.284355;ISR_2011
ISR;2012;81.780334;ISR_2012
ISR;2013;78.97137;ISR_2013
ISR;2014;76.29861;ISR_2014
ISR;2015;76.69726;ISR_2015
ISR;2016;73.987785;ISR_2016
ISR;2017;70.817406;ISR_2017
ISR;2018;66.528854;ISR_2018
ISR;2019;67.589264;ISR_2019
ISR;2020;65.72757;ISR_2020
ITA;1951;398.51718;ITA_1951
ITA;1952;401.30814;ITA_1952
ITA;1953;418.85907;ITA_1953
ITA;1954;394.04114;ITA_1954
ITA;1955;390.38916;ITA_1955
ITA;1956;450.3522;ITA_1956
ITA;1957;428.02737;ITA_1957
ITA;1958;396.73383;ITA_1958
ITA;1959;385.16733;ITA_1959
ITA;1960;401.43716;ITA_1960
ITA;1961;379.69226;ITA_1961
ITA;1962;410.21283;ITA_1962
ITA;1963;408.6426;ITA_1963
ITA;1964;385.59714;ITA_1964
ITA;1965;407.9518;ITA_1965
ITA;1966;378.72177;ITA_1966
ITA;1967;384.26096;ITA_1967
ITA;1968;395.25757;ITA_1968
ITA;1969;387.40897;ITA_1969
ITA;1970;359.01834;ITA_1970
ITA;1971;360.90683;ITA_1971
ITA;1972;353.4195;ITA_1972
ITA;1973;373.4598;ITA_1973
ITA;1974;351.4076;ITA_1974
ITA;1975;356.45615;ITA_1975
ITA;1976;353.02893;ITA_1976
ITA;1977;342.31808;ITA_1977
ITA;1978;332.58765;ITA_1978
ITA;1979;319.24606;ITA_1979
ITA;1980;316.427;ITA_1980
ITA;1981;299.28928;ITA_1981
ITA;1982;301.86322;ITA_1982
ITA;1983;312.5384;ITA_1983
ITA;1984;283.50488;ITA_1984
ITA;1985;276.7691;ITA_1985
ITA;1986;264.3809;ITA_1986
ITA;1987;250.69601;ITA_1987
ITA;1988;240.40703;ITA_1988
